Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"V60   Ocup veic transp pesado traum colis ped anim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"V61   Ocup veic transp pesado traum col veic pedal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"V62   Ocup v transp pes traum col veic mot 2 3 rod";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V63   Ocup veic tr pesado traum col auto caminhon";-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;1;2;8;5;3;1;-;1;3;-;28
"V64   Ocup v tr pes tr col outr veic tr pes onib";3;-;-;-;10;-;1;4;2;-;1;1;6;3;2;13;24;9;6;52;18;28;19;11;13;6;3;235
"V65   Ocup veic tr pes traum col trem veic ferrov";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V66   Ocup veic tr pesado traum col out veic n-mot";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;1;-;1;-;-;1;-;1;3;-;3;4;9;2;2;11;12;6;9;1;3;2;-;71
"V68   Ocup veic tr pesado traum ac transp s/colis";4;1;3;-;11;-;3;4;5;6;7;3;22;9;10;23;46;9;5;53;51;21;28;10;19;21;7;381
"V69   Ocup veic tr pesado traum outr ac transp NE";3;-;1;-;8;-;2;1;-;2;-;2;10;2;-;9;14;6;1;26;7;11;6;1;10;4;-;126
"V70   Ocup onibus traum colis pedestre animal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V71   Ocup onibus traum colis veic a pedal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V74   Ocup onibus traum colis veic transp pes onib";4;-;1;-;1;-;1;-;-;1;-;-;1;-;-;11;2;-;-;-;1;-;1;1;1;1;-;27
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;3
"V78   Ocup onibus traum acid transp s/colis";-;-;2;-;15;-;1;4;1;-;-;-;3;1;-;-;-;-;2;7;8;-;1;-;-;1;3;49
"V79   Ocup onibus traum outr acid transp e NE";1;-;-;-;2;-;1;12;4;-;-;-;3;1;-;1;3;-;3;6;-;1;-;1;3;-;-;42
"V80   Pess mont anim oc veic anim traum ac transp";1;1;2;1;10;-;8;2;3;8;2;6;16;10;10;24;40;7;5;14;3;6;12;3;5;14;1;214
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;4
"V82   Ocup de um bonde traum acid transp";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;3
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;-;1;-;3;1;-;-;-;-;-;1;10
"V84   Ocup veic esp mot uso agric traum acid trans";2;-;-;1;4;-;2;5;2;4;1;-;1;1;1;4;21;-;-;10;22;18;39;1;9;4;-;152
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2;1;-;-;-;-;3;-;-;-;-;8
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;2;3;2;-;1;5;1;2;-;2;-;-;21
"V87   Acid trans tipo espec desconh mod transp vit";41;1;3;4;73;2;39;85;16;53;16;25;8;1;-;105;71;11;11;76;28;24;37;23;64;42;6;865
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;1;1;1;1;-;1;-;-;-;-;-;1;1;1;-;1;-;-;-;1;1;1;-;12
"V89   Acid veic mot n-mot tipos de veic NE";102;47;27;27;555;24;74;265;121;193;114;251;107;49;6;500;365;67;650;756;177;127;292;59;189;378;37;5559
"V90   Acid embarcacao caus afogamento submersao";-;1;25;4;24;-;-;5;2;2;-;-;-;-;-;-;4;-;4;1;7;-;2;2;1;5;-;89
"V91   Acid embarcacao causando outr tipo de traum";2;-;6;-;9;-;-;-;1;1;-;-;1;-;-;1;2;-;4;1;-;-;2;2;-;1;-;33
"V92   Afog submers rel transp agua s/acid embarc";1;-;22;-;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;29
"V93   Acid bord emb s/ac bem n caus afog submers";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"V94   Outr acid transp p/agua e os NE";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;4
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;11;8;-;1;-;-;-;-;-;2;-;-;1;3;2;2;9;2;-;4;2;9;7;2;65
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;4
"V97   Outr acid espec de transporte aereo";-;-;-;2;-;-;-;-;1;-;1;-;1;1;1;-;-;-;-;-;-;-;1;-;1;-;-;9
"V98   Outr acid transp espec";-;-;-;-;1;-;4;-;-;-;1;-;-;-;-;1;4;-;-;2;-;-;-;-;-;-;-;13
"V99   Acid transp NE";10;-;-;-;107;-;15;6;7;585;22;3;17;1;1;63;43;2;13;39;15;6;8;1;4;3;-;971
"W01   Queda mesmo nivel escorr tropec passo falso";28;4;18;20;54;1;47;54;23;107;16;25;35;88;12;115;300;105;36;517;446;133;170;50;68;69;9;2550
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;3
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;5
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2;2;1;-;1;2;-;-;-;-;1;1;12
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;4;2;3;4;5;4;1;3;2;1;4;1;38
"W06   Queda de um leito";-;-;-;-;16;-;8;7;8;33;1;5;27;5;10;24;50;22;17;65;46;18;21;5;3;28;13;432
"W07   Queda de uma cadeira";-;-;-;-;1;-;3;4;-;8;1;5;12;4;2;5;14;3;5;12;12;4;5;-;1;3;5;109
"W08   Queda de outr tipo de mobilia";-;-;-;-;-;-;2;3;-;-;-;-;2;23;-;4;2;2;2;7;4;1;3;1;2;1;-;59
"W09   Queda envolv equipamento de playground";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;3;1;-;1;-;1;1;-;-;-;-;9
"W10   Queda em ou de escadas ou degraus";2;1;8;-;16;1;2;5;4;11;-;3;31;2;6;28;96;30;56;180;22;25;43;5;2;7;15;601
"W11   Queda em ou de escadas de mao";-;-;3;-;3;-;2;2;2;20;-;-;3;-;-;1;6;5;8;22;2;-;2;2;1;2;3;89
"W12   Queda em ou de um andaime";6;-;2;-;3;-;2;2;6;5;2;1;9;2;2;4;20;6;3;37;9;3;10;4;4;4;4;150
"W13   Queda de ou p/fora edificios outr estruturas";7;1;21;-;30;-;6;12;8;17;2;7;28;4;2;40;61;29;33;197;72;62;68;18;21;23;22;791
"W14   Queda de arvore";5;4;11;4;43;8;6;13;3;13;1;5;12;-;1;5;18;9;8;33;14;15;17;2;8;5;5;268
"W15   Queda de penhasco";-;-;1;-;1;-;1;-;2;2;-;1;1;-;1;2;4;1;-;1;3;1;-;1;-;-;-;23
"W16   Merg pulo agua caus out traum n afog submers";1;-;-;-;1;1;-;4;-;-;-;1;4;-;2;3;3;1;3;13;6;2;1;-;2;2;1;51
"W17   Outr quedas de um nivel a outr";3;4;8;2;23;1;4;14;10;17;27;9;9;8;5;25;110;17;452;150;81;41;38;13;13;22;5;1111
"W18   Outr quedas no mesmo nivel";8;6;53;1;106;6;40;113;90;283;107;249;134;49;116;381;827;322;489;1582;499;264;469;70;107;614;163;7148
"W19   Queda s/especificacao";15;-;26;2;105;21;18;118;14;68;22;8;449;46;2;177;411;54;154;804;192;159;444;20;34;51;11;3425
"W20   Impacto caus objeto lanc projetado em queda";36;14;43;5;58;5;10;12;7;7;4;2;10;5;3;22;41;20;14;62;42;30;32;7;22;17;6;536
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1;1;-;-;1;-;6
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;1;-;-;-;1;2;-;-;-;1;1;7;2;2;1;7;4;1;2;-;2;2;1;37
"W23   Apert colhid comprim esmag dentro objetos";1;-;5;-;4;-;4;1;-;1;-;-;2;1;1;5;9;2;7;12;10;14;13;2;7;6;1;108
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;2;-;1;2;2;1;-;-;-;1;2;14
"W25   Contato c/vidro cortante";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;2;-;-;1;-;1;-;-;1;2;1;11
"W26   Contato c/faca espada e punhal";-;-;-;-;-;2;-;3;-;-;1;-;-;-;-;-;8;-;-;1;1;1;-;-;-;-;-;17
"W27   Contato c/ferramentas manuais s/motor";-;-;1;-;1;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;2;10
"W28   Contato segadeira mot p/cortar aparar grama";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W29   Contat out utens manuais ap domest equip mot";-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;1;1;-;2;2;2;-;3;-;-;1;-;15
"W30   Contato c/maquinaria agricola";1;-;1;-;1;-;-;-;-;2;-;1;-;-;-;2;11;2;1;14;10;4;14;1;8;9;-;82
"W31   Contato c/outr maquinas e c/as NE";-;-;1;1;6;1;-;-;1;-;1;-;-;1;1;3;5;-;2;13;12;2;9;1;5;6;1;72
"W32   Projetil de revolver";-;-;2;-;1;-;-;8;-;-;5;-;1;-;-;-;-;-;-;5;-;-;2;1;1;-;-;26
"W33   Rifle espingarda armas fogo de maior tamanho";-;-;5;-;4;-;-;1;1;1;-;-;-;-;-;2;-;-;-;-;-;1;3;-;1;-;-;19
"W34   Projeteis de outr armas de fogo e das NE";10;-;6;-;20;1;3;12;1;1;11;19;3;1;-;12;22;-;11;28;5;3;1;1;8;4;1;184
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;2
"W36   Explosao ou ruptura de cilindro de gas";-;-;1;-;1;-;-;-;-;5;6;-;4;1;-;2;1;2;3;3;3;-;-;-;-;-;-;32
"W37   Explosao ruptura pneumat tubulac mang press";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;2;-;1;3;1;1;1;1;-;-;13
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;3;1;-;-;1;1;-;9
"W39   Queima de fogos de artificio";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;4;3;-;-;3;-;-;-;-;13
"W40   Explosao de outr materiais";-;-;-;-;7;2;1;2;-;-;-;3;4;-;-;7;8;-;2;10;6;2;4;1;3;1;-;63
"W41   Exposicao a um jato de alta pressao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"W43   Exposicao a vibracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;2;3;1;1;6;2;-;2;-;-;2;-;22
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;3;2;-;1;2;2;-;1;-;2;-;-;16
"W49   Exposicao outr forcas mecan inanimadas e NE";2;-;1;-;-;-;-;1;2;-;-;-;-;1;-;-;4;-;-;6;-;1;1;-;1;2;1;23
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;7
"W51   Colis entre duas pessoas";-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;6
"W52   Esmag empurr pisot multidao deband massa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"W53   Mordedura de rato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;1;1;5;8;2;3;3;-;2;3;1;33
"W55   Mordedura golpe provoc outr animais mamif";4;-;-;-;5;-;3;4;3;2;3;-;4;1;1;10;25;2;-;6;4;5;7;7;-;9;-;105
"W56   Contato c/animais marinhos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;3
"W57   Morded picadas inseto outr artrop n-venen";-;-;2;-;-;-;-;1;2;-;-;1;1;-;-;1;-;1;-;3;-;-;2;-;1;-;3;18
"W59   Mordedura ou esmag provocado p/outr repteis";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;3
"W64   Exposicao outr forcas mecan animadas e as NE";1;-;-;-;1;-;-;-;1;-;1;-;-;-;1;2;2;3;-;1;-;1;4;-;-;1;-;19
"W65   Afogamento submersao durante banho banheira";-;-;-;-;1;-;-;2;-;-;-;-;-;1;-;1;-;-;-;2;1;1;-;-;-;-;-;9
"W66   Afogamento submersao consec queda banheira";-;-;1;-;2;-;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;8
"W67   Afogamento e submersao em piscina";2;-;1;-;2;-;2;-;3;5;1;-;5;2;4;7;8;1;3;39;5;7;6;4;7;6;7;127
"W68   Afogamento submersao conseq queda piscina";-;-;3;10;2;-;-;1;-;1;-;1;1;-;-;4;5;2;3;13;2;5;5;2;1;4;-;65
"W69   Afogamento e submersao em aguas naturais";14;9;128;21;105;32;24;100;62;166;33;34;69;80;31;203;164;20;62;327;147;70;114;46;75;89;29;2254
"W70   Afogamento submersao conseq queda aguas nat";3;3;36;1;19;1;1;14;3;2;2;5;3;-;1;6;25;1;2;18;11;9;5;2;6;10;2;191
"W73   Outr afogamentos e submersao espec";3;-;4;1;2;-;2;2;3;3;2;-;90;9;6;31;6;2;3;8;9;2;7;2;3;6;1;207
"W74   Afogamento e submersao NE";33;16;54;15;160;23;34;100;24;75;46;71;50;10;1;167;251;107;178;210;52;77;93;17;34;73;4;1975
"W75   Sufocacao e estrangulamento acid na cama";-;-;1;-;2;-;1;2;-;1;-;-;-;-;1;3;2;2;2;7;5;2;4;2;6;2;3;48
"W76   Outr enforcamento e estrangulamento acid";-;-;-;-;2;-;-;2;-;1;3;-;1;2;1;4;4;2;2;3;3;2;3;1;-;5;1;42
"W77   Risco resp dev desmor queda terra outr subst";3;-;-;-;-;-;1;1;2;2;1;1;3;-;-;-;12;5;3;13;5;3;6;1;4;5;-;71
"W78   Inalacao do conteudo gastrico";14;14;20;12;45;2;9;39;30;46;7;39;383;17;10;90;154;67;141;445;279;73;138;46;32;40;20;2212
"W79   Inalacao ingest aliment caus obstr trat resp";5;3;13;4;27;4;7;26;13;36;13;16;36;11;5;38;90;16;54;173;71;34;52;12;12;17;4;792
"W80   Inalac ingest outr obj caus obstr trat resp";2;1;5;2;6;-;2;3;2;11;2;3;9;5;3;9;25;3;3;45;16;4;11;-;4;4;2;182
"W81   Confinado aprision ambiente pobre oxigenio";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;1;-;-;-;1;-;6
"W83   Outr riscos espec a respiracao";-;-;-;-;-;-;-;1;-;-;2;2;1;-;-;-;1;1;1;9;1;-;1;-;1;-;-;21
"W84   Riscos NE a respiracao";1;-;1;1;1;-;2;2;1;33;3;5;10;24;84;211;31;166;689;496;7;7;11;12;8;6;-;1812
"W85   Exposicao linhas transm de corrente eletrica";1;1;5;-;3;-;-;4;1;3;-;1;3;1;-;3;7;1;8;5;5;1;5;7;8;5;2;80
"W86   Exposicao a outr corrente eletrica espec";3;-;4;1;17;-;3;2;2;2;-;2;5;3;-;7;6;1;1;8;2;2;10;5;4;4;2;96
"W87   Exposicao a corrente eletrica NE";23;11;58;9;115;4;17;119;44;83;27;48;128;46;8;116;71;19;75;131;47;36;70;7;36;76;16;1440
"W88   Exposicao a radiacao ionizante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;1;-;-;6
"W93   Exposicao frio excessivo orig artificial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W94   Expos alta baixa variacoes pressao atmosf";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;1;-;3;1;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;9
"X00   Expos fogo n-contr edificio outr tipo constr";2;-;-;-;-;1;-;-;1;-;-;-;1;-;3;2;2;2;4;15;16;6;31;5;1;2;-;94
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;2;-;1;-;-;1;-;9
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;4;-;1;1;2;2;2;-;-;-;-;16
"X03   Expos fogo contr fora edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"X04   Exposicao combustao subst muito inflamavel";-;-;4;2;3;-;1;-;1;4;-;2;6;1;1;5;8;-;8;15;8;6;3;2;9;5;-;94
"X05   Exposicao a combustao de roupa de dormir";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"X06   Exposicao combustao outr tipo roupa acessor";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;5
"X08   Exposicao outr tipo espec fumaca fogo chamas";2;-;-;-;-;-;1;2;1;4;-;-;4;1;-;2;8;-;2;8;4;1;5;2;3;1;-;51
"X09   Exposicao a tipo NE de fumaca fogo chamas";3;1;10;1;10;-;3;13;15;14;12;8;19;15;5;32;69;14;141;152;48;24;52;5;7;23;1;697
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;2;-;1;-;-;-;-;-;6
"X11   Contato c/agua corrente quente de torneira";-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"X12   Contato c/outr liquidos quentes";-;-;-;-;1;-;-;-;-;1;1;-;6;-;-;1;3;-;3;4;4;1;1;2;1;-;-;29
"X13   Contato c/vapor dagua e c/vapores quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;3
"X14   Contato c/ar e gases quentes";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"X15   Contato c/aparelhos domesticos quentes";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;3
"X17   Contato motores maquinas ferramentas quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"X18   Contato c/outr metais quentes";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"X19   Contato outr fontes calor subst quentes NE";-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;4;-;1;2;1;-;1;-;1;-;-;13
"X20   Contato c/serpentes e lagartos venenosos";1;-;24;7;22;5;5;16;2;5;4;1;5;-;-;17;19;1;1;9;2;2;6;-;11;5;-;170
"X21   Contato c/aranhas venenosas";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2;3;-;4;-;-;-;-;12
"X22   Contato c/escorpioes";-;-;1;-;3;-;-;1;2;1;1;-;1;1;-;4;14;3;1;6;3;-;-;-;1;2;-;45
"X23   Contato c/abelhas vespas e vespoes";-;1;1;-;2;-;4;6;2;9;-;4;12;-;1;11;14;2;3;17;9;4;10;4;3;2;1;122
"X24   Contato c/centopeias e miriapodes venenosas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X25   Contato c/outr artropodes venenosos";1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"X26   Contato animais e plantas marinhos venenosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;3
"X27   Contato c/outr animais venenosos espec";-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"X28   Contato c/outr plantas venenosas espec";-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"X29   Contato animais ou plantas venenosos s/espec";-;-;2;1;2;-;-;4;1;-;-;1;2;-;-;3;-;-;-;3;-;1;2;-;1;3;-;26
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;3
"X31   Exposicao a frio natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;5;1;-;1;-;-;-;-;9
"X32   Exposicao a luz solar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"X33   Vitima de raio";1;-;11;4;11;-;-;8;4;-;3;-;-;-;-;2;-;1;-;3;2;-;3;2;2;2;1;60
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;4;7;-;-;5;1;-;-;2;1;1;-;9;6;1;2;15;3;2;-;-;8;1;-;68
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;5;-;-;-;-;-;-;-;-;-;-;8
"X39   Exposicao a outr forcas da natureza e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X40   Envenen acid analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3;-;-;-;1;-;-;-;-;6
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;1;-;-;-;-;1;-;1;2;-;2;1;-;2;7;3;5;10;-;5;4;-;-;1;3;48
"X42   Envenen acid narcot psicodislepticos NCOP";1;-;24;-;1;-;-;-;5;4;-;-;9;-;-;7;36;26;87;63;15;14;5;-;-;7;31;335
"X43   Envenen acid outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;-;-;-;-;-;-;-;-;-;5
"X44   Envenen acid outr drog medic subst biolog NE";2;-;4;2;2;-;-;2;2;6;1;1;-;1;-;7;8;7;19;18;4;2;3;1;1;4;3;100
"X45   Envenen acid p/e exposicao ao alcool";-;-;7;-;-;-;-;-;-;1;-;-;4;-;-;1;14;7;9;10;1;1;4;-;-;5;5;69
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;-;-;-;-;-;-;-;1;8;-;-;-;20;-;19;4;-;-;-;1;-;-;-;53
"X47   Intox acid outr gases e vapores";1;-;-;-;1;3;-;1;-;1;-;2;3;-;1;2;1;-;2;6;1;1;4;-;3;1;1;35
"X48   Envenen acid p/e exposicao a pesticidas";2;-;3;-;-;-;-;4;2;2;-;-;3;-;-;2;4;1;6;3;2;1;3;1;1;2;-;42
"X49   Envenen acid outr subst quim nocivas e as NE";1;-;-;3;-;-;1;4;5;1;1;1;2;1;-;2;12;8;83;12;4;5;-;1;-;3;-;150
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;4
"X52   Estadia prolongada ambiente agravitacional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"X53   Falta de alimento";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X54   Falta de agua";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X57   Privacao NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X58   Exposicao a outr fatores espec";-;-;-;-;2;1;-;2;1;-;-;-;-;-;-;6;1;1;2;14;3;-;2;1;1;-;-;37
"X59   Exposicao a fatores NE";-;-;8;-;15;-;-;59;4;1;12;-;45;3;1;96;304;37;557;838;9;9;25;2;9;37;18;2089
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;1;-;1;-;2;-;-;1;-;-;2;-;-;-;1;2;-;1;3;-;2;1;-;-;-;17
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;2;-;1;1;1;3;2;3;21;-;2;10;51;13;19;56;29;11;17;6;3;11;6;268
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-;-;-;-;-;-;5;1;5;3;1;1;1;1;4;16;6;2;24;11;5;12;3;1;8;2;112
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;2;-;-;4;-;1;2;-;-;-;1;13
"X64   Auto-int intenc out drog med subst biolog NE";2;1;3;5;7;2;5;12;9;47;4;12;17;27;4;30;58;12;29;133;39;26;55;6;15;25;8;593
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;3;-;1;9;1;2;3;4;3;-;1;2;7;1;1;20;5;2;2;1;1;2;-;71
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;-;-;1;-;1;-;-;-;1;-;1;1;-;-;-;-;1;2;1;1;1;-;-;1;-;12
"X67   Auto-intox intenc p/outr gases e vapores";-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;6;-;3;7;4;6;-;1;-;2;3;36
"X68   Auto-intox intenc a pesticidas";6;-;1;1;2;-;9;7;4;19;4;16;42;7;9;38;46;9;30;49;24;8;11;3;10;16;2;373
