Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;5
"V78   Ocup onibus traum acid transp s/colis";1;1;-;-;-;-;-;-;1;4;-;-;1;9;-;8;11;-;6;13;12;-;3;-;-;1;-;71
"V79   Ocup onibus traum outr acid transp e NE";2;-;-;-;-;-;-;3;-;2;-;-;1;1;-;1;5;5;5;1;2;3;1;1;1;2;-;36
"V80   Pess mont anim oc veic anim traum ac transp";7;3;-;-;12;-;5;16;11;14;-;3;15;8;10;32;22;6;6;17;10;6;14;5;5;24;1;252
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;5
"V82   Ocup de um bonde traum acid transp";-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;1;2;-;-;-;1;-;-;-;7
"V83   Ocup veic esp mot area ind traum ac transp";-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;4
"V84   Ocup veic esp mot uso agric traum acid trans";-;-;-;-;1;-;4;3;-;-;-;-;-;1;-;4;17;1;2;14;17;5;40;9;3;11;-;132
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;5
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;-;-;-;-;8
"V87   Acid trans tipo espec desconh mod transp vit";21;1;-;1;42;-;6;31;2;99;12;4;8;1;-;16;31;-;16;26;31;6;8;1;29;28;3;423
"V88   Ac n-trans tipo espec desconh mod transp vit";-;-;-;-;1;-;1;-;-;1;-;-;1;-;-;2;4;-;1;2;-;1;1;-;1;2;-;18
"V89   Acid veic mot n-mot tipos de veic NE";54;36;31;4;266;1;81;273;45;155;149;235;97;19;11;551;381;87;650;1004;208;77;170;31;144;220;28;5008
"V90   Acid embarcacao caus afogamento submersao";-;2;20;-;12;-;-;2;2;-;-;-;2;-;1;1;-;1;3;5;4;2;2;-;-;-;-;59
"V91   Acid embarcacao causando outr tipo de traum";-;2;4;-;3;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;2;-;1;-;-;-;-;16
"V92   Afog submers rel transp agua s/acid embarc";-;1;11;-;3;2;1;4;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;26
"V93   Acid bord emb s/ac bem n caus afog submers";-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;-;-;7
"V94   Outr acid transp p/agua e os NE";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;4
"V95   Acid de aeronave mot causando traum ao ocup";-;-;2;1;9;-;2;-;-;-;-;-;1;-;-;-;2;1;1;11;2;2;5;3;10;4;-;56
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;5
"V97   Outr acid espec de transporte aereo";1;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;-;-;1;1;11
"V98   Outr acid transp espec";-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;4;-;-;-;1;1;-;-;-;2;-;-;12
"V99   Acid transp NE";1;-;-;1;130;-;3;8;12;404;32;4;13;1;2;60;91;-;5;68;2;4;3;-;12;3;-;859
"W00   Queda mesmo nivel envolv gelo e neve";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"W01   Queda mesmo nivel escorr tropec passo falso";31;5;4;22;50;-;55;40;31;46;18;3;28;39;6;48;229;146;16;277;340;84;171;-;38;94;1;1822
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;3
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;1;-;1;3;-;-;-;-;-;1;1;-;2;1;-;-;-;-;-;1;1;12
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-;-;-;-;-;-;2;-;1;-;-;2;-;-;2;-;-;3;1;-;-;-;-;-;2;-;13
"W05   Queda envolv uma cadeira de rodas";-;-;1;-;-;-;-;2;-;-;-;1;1;1;1;2;7;1;2;9;4;6;1;-;1;2;2;44
"W06   Queda de um leito";-;1;6;-;8;-;7;2;3;17;3;6;31;11;4;22;45;16;20;57;41;23;27;6;10;31;6;403
"W07   Queda de uma cadeira";-;-;1;-;1;-;2;-;3;8;2;-;10;2;4;2;15;6;3;21;6;5;1;2;1;5;-;100
"W08   Queda de outr tipo de mobilia";-;1;2;-;-;-;-;1;-;-;-;-;-;-;3;4;3;3;5;6;5;4;-;1;3;4;2;47
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;2;-;2;-;7
"W10   Queda em ou de escadas ou degraus";1;1;12;-;14;-;2;3;2;17;1;7;28;1;3;30;93;20;84;189;23;27;37;1;5;13;7;621
"W11   Queda em ou de escadas de mao";1;-;1;-;-;1;1;1;2;1;-;1;1;1;-;1;4;-;5;18;5;5;5;-;-;10;1;65
"W12   Queda em ou de um andaime";3;-;1;-;3;-;3;3;3;5;-;2;2;-;4;8;24;5;10;39;9;5;3;2;5;3;3;145
"W13   Queda de ou p/fora edificios outr estruturas";12;5;15;-;14;1;2;5;6;14;4;5;24;4;3;59;67;14;80;228;68;44;63;8;18;32;9;804
"W14   Queda de arvore";10;2;7;3;31;1;7;12;2;8;-;5;7;2;1;14;16;5;11;25;13;15;9;3;1;5;1;216
"W15   Queda de penhasco";1;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;4;-;1;2;1;6;1;-;1;2;3;26
"W16   Merg pulo agua caus out traum n afog submers";-;-;1;-;2;-;2;4;1;2;1;2;5;-;-;1;8;-;6;9;-;1;-;-;4;1;-;50
"W17   Outr quedas de um nivel a outr";5;1;7;1;17;-;3;4;17;9;8;6;7;3;2;18;127;13;123;141;66;19;26;6;12;17;3;661
"W18   Outr quedas no mesmo nivel";9;25;56;-;99;6;48;92;65;332;73;275;107;95;161;418;700;164;696;1454;402;235;289;182;131;465;199;6778
"W19   Queda s/especificacao";37;1;17;2;89;6;7;104;20;125;37;33;462;88;16;136;385;193;179;978;288;144;414;8;28;44;7;3848
"W20   Impacto caus objeto lanc projetado em queda";23;9;25;9;35;2;8;10;5;9;3;3;20;2;7;12;36;10;18;54;41;25;53;12;38;12;3;484
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;2;-;-;2;-;1;1;-;9
"W22   Impacto acid ativo passivo caus outr objetos";3;1;1;1;2;1;1;2;2;2;1;1;1;1;-;22;8;-;2;4;3;2;4;1;3;2;-;71
"W23   Apert colhid comprim esmag dentro objetos";4;-;2;1;2;2;1;1;1;4;-;-;-;2;1;2;9;5;3;8;16;7;3;1;4;9;1;89
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;3;4;-;2;-;-;-;-;14
"W25   Contato c/vidro cortante";1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;2;1;4;-;-;1;1;1;15
"W26   Contato c/faca espada e punhal";1;-;1;-;3;-;2;2;-;1;-;1;-;-;-;1;1;-;-;2;2;1;2;1;1;1;-;23
"W27   Contato c/ferramentas manuais s/motor";-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;1;6
"W28   Contato segadeira mot p/cortar aparar grama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;3
"W29   Contat out utens manuais ap domest equip mot";1;1;1;-;1;-;-;1;-;1;-;1;1;-;-;1;-;-;1;2;1;2;5;2;-;1;-;23
"W30   Contato c/maquinaria agricola";-;-;1;-;1;-;1;1;2;-;1;-;1;1;-;4;8;2;1;6;6;3;13;1;5;9;1;68
"W31   Contato c/outr maquinas e c/as NE";1;-;-;-;5;-;-;-;-;-;-;-;3;-;-;2;11;3;-;10;4;6;2;3;3;2;-;55
"W32   Projetil de revolver";-;-;3;-;1;-;1;16;-;2;-;-;-;-;-;-;1;-;1;-;1;3;3;1;-;-;-;33
"W33   Rifle espingarda armas fogo de maior tamanho";2;-;5;-;-;-;-;3;1;-;-;-;1;-;-;2;1;-;-;1;1;4;1;-;-;2;-;24
"W34   Projeteis de outr armas de fogo e das NE";8;-;11;4;34;-;-;50;3;7;5;1;5;10;-;12;35;1;6;38;11;6;6;1;8;3;-;265
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;1;-;-;-;8
"W36   Explosao ou ruptura de cilindro de gas";1;-;-;-;1;-;-;-;1;1;-;1;1;-;-;1;1;-;9;4;4;2;1;-;2;1;-;31
"W37   Explosao ruptura pneumat tubulac mang press";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;2;-;-;-;1;-;2;-;-;-;-;8
"W38   Explosao ruptura outr ap pressurizados espec";1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;1;-;-;7
"W39   Queima de fogos de artificio";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2;4;-;3;-;-;-;2;-;-;1;-;14
"W40   Explosao de outr materiais";-;-;1;-;4;-;-;-;-;-;-;-;4;-;-;1;13;-;4;5;1;-;3;-;2;2;-;40
"W41   Exposicao a um jato de alta pressao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;-;-;-;-;2;1;1;1;-;-;1;-;-;-;1;-;2;8;1;-;2;-;2;-;2;24
"W45   Penetracao corpo objeto estranho pele";1;-;-;-;3;-;1;2;1;-;-;1;-;-;-;3;2;-;-;2;-;-;1;-;2;1;-;20
"W49   Exposicao outr forcas mecan inanimadas e NE";1;-;-;-;-;-;1;2;-;-;-;-;1;-;-;3;6;-;-;9;3;8;1;-;1;-;-;36
"W50   Golpe panc pontape mord escor infl outr pess";-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;1;-;-;-;1;-;1;-;-;-;1;8
"W51   Colis entre duas pessoas";-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;2;-;-;1;1;-;-;1;-;1;-;10
"W52   Esmag empurr pisot multidao deband massa";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;2;-;1;-;1;-;-;-;1;-;-;1;6;1;3;5;1;-;-;-;-;2;-;24
"W55   Mordedura golpe provoc outr animais mamif";2;1;-;-;6;-;6;5;1;4;2;-;-;2;1;9;12;-;4;5;4;2;5;8;7;12;1;99
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;2;-;1;-;-;1;-;1;1;1;-;-;1;1;2;1;-;-;-;-;12
"W59   Mordedura ou esmag provocado p/outr repteis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"W60   Contato espinhos plantas ou folhas agucadas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W64   Exposicao outr forcas mecan animadas e as NE";1;-;-;-;3;-;1;2;1;-;1;1;-;4;1;-;6;-;-;5;-;1;4;2;1;-;-;34
"W65   Afogamento submersao durante banho banheira";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;4
"W66   Afogamento submersao consec queda banheira";-;-;-;-;1;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6
"W67   Afogamento e submersao em piscina";-;-;-;1;1;-;-;1;2;7;-;4;7;-;6;-;9;2;3;19;4;7;8;7;7;3;7;105
"W68   Afogamento submersao conseq queda piscina";-;-;1;-;4;-;-;3;3;1;-;-;1;1;-;9;4;1;2;11;3;2;6;-;1;2;1;56
"W69   Afogamento e submersao em aguas naturais";18;12;108;30;183;5;43;126;89;138;38;42;97;122;44;223;185;59;100;337;145;101;147;49;61;93;23;2618
"W70   Afogamento submersao conseq queda aguas nat";6;4;34;1;24;1;3;19;2;2;5;2;1;-;1;20;31;-;4;19;11;12;9;-;9;10;1;231
"W73   Outr afogamentos e submersao espec";3;1;3;-;5;-;-;4;3;7;1;3;27;1;17;26;8;2;3;4;4;4;4;10;5;10;2;157
"W74   Afogamento e submersao NE";39;12;77;6;135;51;8;59;12;103;30;21;75;5;7;190;217;40;129;306;73;53;83;1;31;67;10;1840
"W75   Sufocacao e estrangulamento acid na cama";-;-;1;-;1;-;2;3;1;1;-;-;-;1;-;1;2;2;3;8;4;2;5;2;-;3;-;42
"W76   Outr enforcamento e estrangulamento acid";-;-;2;-;4;-;-;3;-;10;-;-;-;-;-;-;4;-;-;2;1;1;1;-;1;2;1;32
"W77   Risco resp dev desmor queda terra outr subst";4;-;6;1;5;-;1;1;-;5;1;1;8;11;-;5;17;-;4;12;2;5;3;1;6;1;-;100
"W78   Inalacao do conteudo gastrico";3;-;9;4;24;1;7;20;1;45;9;28;264;1;2;37;60;25;85;187;149;28;59;16;17;16;10;1107
"W79   Inalacao ingest aliment caus obstr trat resp";2;1;12;5;18;1;3;14;4;24;7;7;19;6;2;21;46;22;44;161;39;18;56;23;14;12;4;585
"W80   Inalac ingest outr obj caus obstr trat resp";1;2;2;-;2;1;1;2;1;3;-;5;2;1;1;6;16;1;5;31;7;3;5;5;-;4;2;109
"W81   Confinado aprision ambiente pobre oxigenio";-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;5
"W83   Outr riscos espec a respiracao";-;-;1;-;2;-;-;-;-;1;-;-;1;-;-;-;2;-;3;3;3;-;2;-;-;2;-;20
"W84   Riscos NE a respiracao";3;3;2;3;6;-;-;1;2;25;8;8;9;13;53;168;38;61;750;495;6;5;19;7;20;2;2;1709
"W85   Exposicao linhas transm de corrente eletrica";1;-;7;-;5;-;2;8;-;-;1;2;1;1;-;2;2;-;15;8;9;6;6;2;10;6;-;94
"W86   Exposicao a outr corrente eletrica espec";1;-;-;-;10;-;-;6;1;6;3;4;10;-;-;2;3;-;3;7;10;2;9;-;4;2;1;84
"W87   Exposicao a corrente eletrica NE";6;13;30;9;90;12;16;114;31;107;22;36;105;52;10;93;59;25;55;124;29;46;76;16;30;65;15;1286
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;1;-;-;-;-;5
"W92   Exposicao calor excessivo orig artificial";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"W94   Expos alta baixa variacoes pressao atmosf";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;2;-;1;-;1;8
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;2;-;-;1;-;6
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;7;1;1;14;4;8;20;-;2;3;1;63
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2;-;-;-;2;-;-;-;-;-;1;7
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;1;-;1;-;1;-;-;1;-;11;3;3;5;4;-;3;-;1;1;-;35
"X03   Expos fogo contr fora edif outr tipo constr";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;5
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;2;-;-;2;-;1;-;-;14;3;3;3;7;3;6;11;8;5;3;7;5;8;1;92
"X05   Exposicao a combustao de roupa de dormir";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;3
"X06   Exposicao combustao outr tipo roupa acessor";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;1;-;-;1;1;-;-;-;3;1;2;13;-;1;7;7;-;-;7;7;2;3;3;3;4;-;66
"X09   Exposicao a tipo NE de fumaca fogo chamas";4;-;14;2;14;7;5;11;4;14;5;2;15;11;2;52;54;14;109;136;36;27;57;9;6;24;5;639
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;2;-;1;-;-;-;7
"X12   Contato c/outr liquidos quentes";-;-;2;-;-;-;-;-;-;-;-;1;1;-;-;4;1;-;-;1;4;1;3;-;-;1;-;19
"X13   Contato c/vapor dagua e c/vapores quentes";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;3
"X14   Contato c/ar e gases quentes";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;4
"X15   Contato c/aparelhos domesticos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"X16   Contato c/aquecedores radiadores e tubulacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X17   Contato motores maquinas ferramentas quentes";1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;5
"X18   Contato c/outr metais quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;3
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;6
"X20   Contato c/serpentes e lagartos venenosos";-;1;12;8;11;-;2;5;2;2;1;-;4;-;-;11;4;-;-;6;3;4;2;2;6;6;-;92
"X21   Contato c/aranhas venenosas";-;-;1;-;1;1;-;-;-;2;-;-;-;-;-;1;3;-;-;-;-;1;1;1;-;-;-;12
"X22   Contato c/escorpioes";-;-;2;-;1;-;-;-;-;-;-;-;1;1;-;6;13;2;-;8;1;-;-;1;-;1;-;37
"X23   Contato c/abelhas vespas e vespoes";-;-;2;-;4;-;2;3;3;5;-;1;3;1;1;4;15;2;3;8;5;4;3;5;2;5;1;82
"X24   Contato c/centopeias e miriapodes venenosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"X25   Contato c/outr artropodes venenosos";-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;-;-;-;-;6
"X27   Contato c/outr animais venenosos espec";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"X28   Contato c/outr plantas venenosas espec";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X29   Contato animais ou plantas venenosos s/espec";-;-;-;1;2;-;-;2;-;1;2;-;-;1;1;7;2;-;-;13;1;-;2;-;-;2;-;37
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;3
"X31   Exposicao a frio natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;3
"X32   Exposicao a luz solar";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"X33   Vitima de raio";2;-;5;3;10;-;4;7;1;3;3;-;-;-;-;1;5;-;2;2;4;2;-;-;4;3;-;61
"X36   Vitima avalanc desab terra out mov sup terr";-;-;6;2;2;2;-;5;-;2;-;-;1;-;-;1;8;-;3;7;-;1;-;-;-;3;2;45
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"X38   Vitima de inundacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X39   Exposicao a outr forcas da natureza e as NE";1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"X40   Envenen acid analg antipir anti-reum n-opiac";-;-;-;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;7
"X41   Env ac anticon sed hipn antipark psicot NCOP";1;-;2;-;1;-;-;-;3;2;-;-;-;-;-;2;1;3;6;7;2;2;1;-;1;1;5;40
"X42   Envenen acid narcot psicodislepticos NCOP";1;-;114;-;2;-;1;1;2;9;-;-;2;-;3;2;12;4;130;55;29;16;16;7;-;10;15;431
"X43   Envenen acid outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"X44   Envenen acid outr drog medic subst biolog NE";1;-;6;1;-;-;-;1;3;5;-;1;1;-;-;3;5;-;17;16;3;2;3;2;-;2;2;74
"X45   Envenen acid p/e exposicao ao alcool";-;-;7;1;-;-;-;-;2;3;-;1;-;-;-;5;4;8;2;8;11;1;4;4;-;3;6;70
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;3;-;25;5;1;1;1;-;-;-;-;38
"X47   Intox acid outr gases e vapores";-;-;-;-;1;-;-;1;1;4;-;-;-;-;-;-;8;-;2;6;2;2;2;3;3;1;-;36
"X48   Envenen acid p/e exposicao a pesticidas";-;-;2;-;-;-;1;4;1;1;-;-;1;-;1;6;5;4;6;2;2;3;3;2;1;4;-;49
"X49   Envenen acid outr subst quim nocivas e as NE";1;-;1;-;2;-;-;4;2;-;1;-;3;-;-;8;11;7;87;12;2;4;3;-;-;1;3;152
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;3
"X53   Falta de alimento";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;3
"X54   Falta de agua";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X58   Exposicao a outr fatores espec";-;-;-;-;1;-;-;-;-;3;1;-;37;1;-;10;2;2;-;10;1;4;2;2;1;4;-;81
"X59   Exposicao a fatores NE";3;1;4;-;45;-;4;101;3;8;6;-;21;1;1;111;164;19;731;955;15;8;60;15;5;30;13;2324
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;1;-;-;-;-;2;2;-;-;-;-;9
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;2;-;2;1;2;3;1;-;13;4;5;2;39;9;16;36;36;17;26;5;4;13;8;244
"X62   Auto-intox intenc narcot psicodislept NCOP";1;-;2;1;1;-;-;4;-;4;-;-;2;-;2;1;5;1;2;20;6;8;7;1;2;4;1;75
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;6;-;-;1;2;1;-;-;-;3;-;17
"X64   Auto-int intenc out drog med subst biolog NE";6;-;2;1;5;-;2;9;6;18;2;1;10;4;1;11;30;7;10;40;24;16;30;4;7;9;2;257
"X65   Auto-intox voluntaria p/alcool";-;-;1;1;-;-;1;1;1;3;-;3;1;2;1;4;4;1;-;12;5;2;2;1;-;1;1;48
"X66   Auto-int int solv org hidrocarb halog vapor";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;5;2;-;1;-;1;1;-;15
"X67   Auto-intox intenc p/outr gases e vapores";-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;5;-;1;13;6;3;1;-;1;2;1;37
"X68   Auto-intox intenc a pesticidas";12;2;2;-;10;-;2;15;13;27;7;31;51;5;15;47;40;13;23;45;20;20;8;2;3;29;4;446
"X69   Auto-int intenc outr prod quim subst noc NE";2;-;7;4;5;-;4;9;9;11;1;3;10;2;8;13;42;8;7;56;12;7;21;5;1;8;3;258
"X70   Lesao autoprov intenc enforc estrang sufoc";76;51;180;42;240;42;87;228;249;497;147;178;269;73;70;380;1072;123;325;1501;528;544;976;196;145;361;110;8690
"X71   Lesao autoprov intenc p/afogamento submersao";1;-;-;-;-;-;1;1;2;5;2;-;5;2;4;7;25;2;1;21;6;18;21;2;2;5;1;134
"X72   Lesao autoprov intenc disp arma fogo de mao";8;2;3;1;5;2;6;18;9;13;1;11;3;-;-;12;34;-;8;38;20;23;31;3;9;15;8;283
"X73   Les autoprov int disp arm fog maior calibre";1;2;2;-;-;-;-;8;5;-;-;-;-;-;-;6;-;-;2;4;1;3;10;-;2;-;-;46
"X74   Lesao autopr intenc disp outr arma fogo e NE";5;4;4;-;10;1;5;12;12;7;1;8;22;3;9;44;53;8;26;133;47;32;135;23;7;18;3;632
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;4
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;2;-;1;2;2;10;4;1;9;1;2;16;14;5;16;35;8;4;9;3;1;4;2;151
"X77   Lesao autopr int vapor agua gas  obj quent";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;2;-;-;-;-;5
"X78   Lesao autoprov intenc obj cortante  penetr";1;1;1;-;3;-;3;3;1;11;2;1;5;-;1;8;26;2;11;61;13;12;17;1;4;8;2;198
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;7;-;-;1;1;-;2;1;17;-;-;4;4;1;1;26;1;2;2;-;-;2;1;73
"X80   Lesao autoprov intenc precip lugar elevado";-;2;2;-;5;1;1;3;2;24;9;9;11;5;7;24;50;19;32;154;20;18;36;4;4;8;16;466
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;4;-;-;13;2;2;1;-;-;1;-;26
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;11;1;2;13;5;1;4;4;1;1;5;52
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;3;6;-;1;8;1;-;3;1;-;1;-;28
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;5;-;-;-;1;10;1;-;4;1;1;13;39;7;121;71;9;4;4;4;3;3;-;301
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;1;-;3;-;-;-;1;-;1;1;-;-;1;-;1;-;-;-;-;-;9
"X86   Agressao p/meio de subst corrosivas";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;4
