Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"V77   Ocup onibus traum colis objeto fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;1;-;-;-;-;5
"V78   Ocup onibus traum acid transp s/colis";-;1;1;-;-;-;-;6;3;-;-;-;1;-;-;1;7;-;4;12;2;1;2;2;-;2;2;47
"V79   Ocup onibus traum outr acid transp e NE";1;-;-;-;3;-;-;1;-;-;-;-;2;-;-;2;1;1;2;14;-;-;1;-;-;2;-;30
"V80   Pess mont anim oc veic anim traum ac transp";2;1;1;-;12;-;3;14;8;3;-;7;12;3;10;27;38;3;1;22;11;5;15;6;13;12;2;231
"V81   Ocup trem veic ferroviario traum acid transp";-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;4;1;-;-;-;-;-;1;8
"V82   Ocup de um bonde traum acid transp";-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;5
"V83   Ocup veic esp mot area ind traum ac transp";1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;6
"V84   Ocup veic esp mot uso agric traum acid trans";3;-;-;-;2;-;3;2;1;-;-;-;2;-;-;2;8;1;-;17;19;13;42;6;8;1;-;130
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;1;-;-;-;-;1;-;-;-;-;-;6
"V86   Ocup veic outr uso n-via pub traum ac transp";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;-;-;8;2;1;-;-;1;-;-;16
"V87   Acid trans tipo espec desconh mod transp vit";21;6;1;1;30;2;20;63;8;86;14;2;6;3;-;26;36;2;16;22;5;4;3;2;37;26;5;447
"V88   Ac n-trans tipo espec desconh mod transp vit";1;-;-;-;6;-;-;5;-;1;2;2;-;-;-;1;3;1;-;2;-;1;-;-;3;2;-;30
"V89   Acid veic mot n-mot tipos de veic NE";36;41;37;31;475;20;52;243;69;127;137;204;162;163;2;442;272;236;581;679;122;45;58;31;109;202;18;4594
"V90   Acid embarcacao caus afogamento submersao";1;-;42;-;11;1;1;2;1;2;-;-;-;-;-;-;1;-;-;6;-;-;1;1;3;2;1;76
"V91   Acid embarcacao causando outr tipo de traum";-;2;4;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;-;-;-;-;-;2;19
"V92   Afog submers rel transp agua s/acid embarc";-;-;21;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;1;-;-;-;-;29
"V93   Acid bord emb s/ac bem n caus afog submers";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;7
"V94   Outr acid transp p/agua e os NE";-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;5
"V95   Acid de aeronave mot causando traum ao ocup";-;2;2;-;5;1;1;-;-;3;-;2;-;2;-;1;5;-;1;8;5;-;4;5;2;6;2;57
"V96   Acid aeronave s/motor causando traum a ocup";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;-;-;2;1;-;7
"V97   Outr acid espec de transporte aereo";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;1;-;-;-;-;-;6
"V98   Outr acid transp espec";-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;6
"V99   Acid transp NE";2;1;-;-;36;-;5;8;5;272;23;4;18;3;-;154;87;1;12;48;1;5;22;4;10;1;-;722
"W01   Queda mesmo nivel escorr tropec passo falso";33;6;4;31;32;-;40;38;27;41;7;14;30;104;5;77;214;166;6;322;415;150;170;42;44;42;10;2070
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;2;-;1;-;1;-;-;10
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-;-;-;2;-;-;1;-;-;-;-;2;-;-;-;2;-;-;3;-;-;-;-;-;1;-;11
"W05   Queda envolv uma cadeira de rodas";-;-;-;-;-;-;1;1;-;1;-;2;-;-;2;1;4;1;-;7;-;1;3;-;-;4;2;30
"W06   Queda de um leito";2;1;6;-;6;-;6;7;5;21;3;14;31;5;6;14;60;22;35;54;54;16;21;7;6;28;10;440
"W07   Queda de uma cadeira";1;-;2;-;2;-;-;1;3;3;1;1;7;-;2;6;19;4;2;15;12;2;10;2;3;5;6;109
"W08   Queda de outr tipo de mobilia";1;-;-;-;3;-;1;1;-;-;-;-;5;-;2;-;7;1;4;7;5;1;4;-;1;3;1;47
"W09   Queda envolv equipamento de playground";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;2;-;-;-;-;-;-;9
"W10   Queda em ou de escadas ou degraus";-;1;22;-;7;-;2;6;1;17;2;3;18;5;1;17;73;24;58;145;34;12;29;5;6;9;5;502
"W11   Queda em ou de escadas de mao";1;-;-;-;3;-;-;1;-;6;1;1;1;1;1;2;6;2;8;26;4;6;6;3;1;8;2;90
"W12   Queda em ou de um andaime";8;-;-;-;1;-;1;4;-;6;3;1;1;-;3;3;14;3;2;28;6;4;10;1;1;8;2;110
"W13   Queda de ou p/fora edificios outr estruturas";11;-;17;-;21;1;4;8;7;10;6;2;35;1;3;42;59;12;43;175;65;59;55;9;31;34;7;717
"W14   Queda de arvore";4;2;6;2;28;5;5;3;4;8;-;1;7;3;2;13;16;2;2;31;14;9;5;2;4;9;-;187
"W15   Queda de penhasco";-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;4;2;2;3;1;1;1;-;-;1;-;18
"W16   Merg pulo agua caus out traum n afog submers";-;-;1;-;1;-;1;-;1;1;-;1;2;-;-;4;1;2;3;9;3;2;-;3;4;1;-;40
"W17   Outr quedas de um nivel a outr";2;-;5;2;14;-;2;8;5;7;6;15;8;2;1;22;101;47;116;148;74;26;23;2;8;13;2;659
"W18   Outr quedas no mesmo nivel";6;7;67;1;103;1;44;44;69;293;82;314;99;54;142;356;835;150;505;1586;587;209;377;70;85;572;181;6839
"W19   Queda s/especificacao";18;3;20;3;127;22;14;146;20;77;28;24;522;80;4;138;468;56;91;850;204;159;478;14;28;44;11;3649
"W20   Impacto caus objeto lanc projetado em queda";30;9;24;7;50;1;7;10;5;17;-;3;24;-;5;13;33;11;34;53;41;27;47;9;34;12;6;512
"W21   Impacto acid ativo passivo caus equip esport";-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;2;1;-;1;-;-;-;2;10
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;1;-;1;2;-;1;1;1;2;1;2;4;5;-;1;14;-;4;5;3;1;4;1;54
"W23   Apert colhid comprim esmag dentro objetos";-;-;1;1;1;2;1;1;2;1;1;1;2;-;1;6;2;2;-;16;11;4;10;-;5;4;1;76
"W24   Contato elevadores instr de transm NCOP";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;2;3;1;-;-;-;10
"W25   Contato c/vidro cortante";-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;1;5;1;-;3;1;2;1;-;-;-;1;18
"W26   Contato c/faca espada e punhal";-;-;-;-;5;-;-;3;-;-;-;-;1;-;-;-;2;-;-;-;1;-;1;-;1;1;-;15
"W27   Contato c/ferramentas manuais s/motor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;3
"W28   Contato segadeira mot p/cortar aparar grama";-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"W29   Contat out utens manuais ap domest equip mot";1;-;-;-;1;-;-;1;-;1;-;-;1;-;-;3;1;1;-;9;3;3;-;-;-;4;-;29
"W30   Contato c/maquinaria agricola";1;-;-;-;1;-;1;-;1;1;-;-;1;-;-;5;14;-;-;11;8;2;8;2;4;4;1;65
"W31   Contato c/outr maquinas e c/as NE";-;-;2;-;3;-;-;1;1;1;1;-;-;-;-;4;7;2;-;17;10;8;10;5;2;6;1;81
"W32   Projetil de revolver";-;-;-;-;2;-;-;8;-;-;-;-;-;-;-;1;1;-;-;3;-;-;-;-;-;1;-;16
"W33   Rifle espingarda armas fogo de maior tamanho";-;-;6;1;1;-;2;5;1;-;-;-;1;-;-;4;1;-;-;-;1;1;1;1;5;-;-;31
"W34   Projeteis de outr armas de fogo e das NE";9;-;2;-;21;3;5;34;4;5;3;1;-;7;-;78;27;1;4;22;6;6;3;13;10;8;1;273
"W35   Explosao ou ruptura de caldeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;-;1;-;-;-;1;-;7
"W36   Explosao ou ruptura de cilindro de gas";1;2;-;4;2;1;-;4;-;1;2;1;5;1;-;1;1;-;4;5;1;2;3;-;-;2;-;43
"W37   Explosao ruptura pneumat tubulac mang press";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;1;1;1;-;6
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;4;-;1;-;2;-;-;10
"W39   Queima de fogos de artificio";-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;1;2;1;2;-;-;-;1;-;-;-;-;11
"W40   Explosao de outr materiais";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2;12;-;3;6;1;2;4;-;1;1;-;34
"W41   Exposicao a um jato de alta pressao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"W43   Exposicao a vibracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W44   Penetr corpo estranho olho orificio natural";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;7;2;1;2;-;-;1;-;21
"W45   Penetracao corpo objeto estranho pele";-;-;-;-;3;-;-;1;-;-;-;-;1;-;-;-;2;-;1;5;1;1;3;-;-;1;-;19
"W49   Exposicao outr forcas mecan inanimadas e NE";-;-;-;-;-;-;-;1;-;1;1;-;-;2;-;-;2;-;-;15;-;1;-;1;-;1;-;25
"W50   Golpe panc pontape mord escor infl outr pess";-;-;2;-;1;-;-;-;-;-;1;-;-;1;-;1;-;-;-;3;-;1;-;-;-;-;-;10
"W51   Colis entre duas pessoas";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"W53   Mordedura de rato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;1;-;1;-;-;-;1;1;-;-;-;-;1;3;5;-;1;6;4;-;2;1;1;2;-;30
"W55   Mordedura golpe provoc outr animais mamif";1;-;2;-;4;-;2;6;1;2;-;-;1;-;1;3;16;3;2;5;2;2;5;-;2;7;1;68
"W57   Morded picadas inseto outr artrop n-venen";-;-;-;-;-;-;-;-;1;3;-;-;1;-;1;4;2;-;-;1;1;2;2;-;-;-;-;18
"W59   Mordedura ou esmag provocado p/outr repteis";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"W64   Exposicao outr forcas mecan animadas e as NE";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;2;-;-;3;2;1;4;-;-;-;-;15
"W65   Afogamento submersao durante banho banheira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W66   Afogamento submersao consec queda banheira";-;-;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5
"W67   Afogamento e submersao em piscina";5;-;-;-;1;-;-;6;1;2;3;2;7;-;2;5;17;3;4;37;13;1;11;6;6;10;3;145
"W68   Afogamento submersao conseq queda piscina";1;-;-;-;-;-;-;4;2;2;-;1;3;-;1;2;7;3;-;11;11;3;2;1;3;3;1;61
"W69   Afogamento e submersao em aguas naturais";21;15;113;28;151;31;34;98;79;134;34;35;95;87;32;170;210;73;75;337;157;97;130;42;78;93;12;2461
"W70   Afogamento submersao conseq queda aguas nat";5;2;30;2;13;-;2;7;2;11;1;3;5;-;1;6;21;1;2;16;7;12;10;4;10;14;1;188
"W73   Outr afogamentos e submersao espec";2;-;5;-;3;-;2;4;3;17;2;2;54;-;6;20;18;3;5;20;3;2;6;2;5;5;1;190
"W74   Afogamento e submersao NE";28;19;68;2;138;16;8;91;19;84;36;57;58;1;4;228;202;46;151;268;64;58;67;7;33;46;19;1818
"W75   Sufocacao e estrangulamento acid na cama";1;-;-;-;2;1;2;2;-;3;-;-;1;1;-;1;2;4;1;3;3;-;2;-;1;2;-;32
"W76   Outr enforcamento e estrangulamento acid";-;-;1;1;5;-;2;1;-;1;-;-;1;-;-;-;3;1;3;5;1;3;1;1;-;3;-;33
"W77   Risco resp dev desmor queda terra outr subst";-;-;2;-;5;-;-;1;-;1;1;2;19;-;-;4;5;1;8;14;7;3;1;1;3;1;-;79
"W78   Inalacao do conteudo gastrico";11;1;12;9;32;2;3;52;3;27;12;37;410;8;12;84;99;30;125;239;192;37;108;65;17;23;10;1660
"W79   Inalacao ingest aliment caus obstr trat resp";2;1;9;3;16;-;7;20;3;31;18;17;19;10;3;16;67;12;41;123;43;24;38;11;11;21;9;575
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;5;1;6;-;-;5;1;8;1;1;4;1;1;4;34;2;5;44;13;5;15;6;2;8;3;175
"W81   Confinado aprision ambiente pobre oxigenio";-;-;-;1;-;-;-;-;3;-;-;-;-;-;1;1;3;-;3;2;-;-;-;-;2;1;-;17
"W83   Outr riscos espec a respiracao";2;-;1;-;-;-;-;2;-;-;-;1;1;-;-;1;2;-;1;13;-;-;2;-;1;2;-;29
"W84   Riscos NE a respiracao";1;-;2;1;4;-;1;3;2;32;7;4;9;12;56;161;33;62;714;469;5;4;12;1;14;4;-;1613
"W85   Exposicao linhas transm de corrente eletrica";3;2;8;-;7;-;1;7;8;7;5;3;1;1;-;4;3;-;2;9;6;3;4;7;6;3;2;102
"W86   Exposicao a outr corrente eletrica espec";2;-;1;-;5;-;4;10;4;3;2;1;3;-;-;6;2;-;2;14;5;4;5;3;4;3;1;84
"W87   Exposicao a corrente eletrica NE";15;12;42;8;88;15;29;107;42;101;25;27;104;30;5;115;56;18;82;96;38;36;87;8;36;63;17;1302
"W89   Expos fontes lumin artif visiv luz ultraviol";-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;6
"W91   Exposicao a tipo NE de radiacao";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W94   Expos alta baixa variacoes pressao atmosf";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"W99   Exposicao outr fatores ambient artif e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;-;4;-;-;-;-;8
"X00   Expos fogo n-contr edificio outr tipo constr";1;-;-;-;1;-;-;-;1;-;-;-;-;-;2;3;6;-;4;11;14;7;17;4;3;2;-;76
"X01   Expos fogo n-contr fora edif out tipo constr";-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;3;3;-;2;-;1;-;-;13
"X02   Exposicao fogo contr edif outr tipo constr";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;2;4;1;1;-;-;-;1;14
"X03   Expos fogo contr fora edif outr tipo constr";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3
"X04   Exposicao combustao subst muito inflamavel";-;2;4;-;3;1;1;2;1;2;-;-;9;-;2;9;6;1;2;13;27;4;5;4;6;7;-;111
"X05   Exposicao a combustao de roupa de dormir";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"X06   Exposicao combustao outr tipo roupa acessor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;-;1;2;-;-;16;1;1;1;5;-;4;8;5;7;4;2;1;1;-;59
"X09   Exposicao a tipo NE de fumaca fogo chamas";7;1;5;1;11;-;2;10;4;6;2;10;16;23;4;34;50;10;135;114;38;18;52;-;1;12;2;568
"X10   Contato bebid alim gord oleo cozinha quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;-;-;-;-;-;1;-;8
"X11   Contato c/agua corrente quente de torneira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X12   Contato c/outr liquidos quentes";-;1;-;-;1;-;-;-;-;1;-;-;4;-;-;3;1;-;1;2;-;-;2;-;-;1;-;17
"X14   Contato c/ar e gases quentes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"X15   Contato c/aparelhos domesticos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;4
"X16   Contato c/aquecedores radiadores e tubulacao";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X17   Contato motores maquinas ferramentas quentes";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"X18   Contato c/outr metais quentes";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"X19   Contato outr fontes calor subst quentes NE";-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;3;-;-;2;3;1;2;-;-;-;-;15
"X20   Contato c/serpentes e lagartos venenosos";6;-;13;5;22;-;1;10;3;7;3;1;5;-;-;9;11;2;3;10;5;-;2;1;3;5;-;127
"X21   Contato c/aranhas venenosas";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;-;3;1;-;1;1;1;-;-;11
"X22   Contato c/escorpioes";-;-;1;-;4;-;-;-;-;-;-;-;-;1;-;6;14;1;-;6;-;-;-;-;-;1;1;35
"X23   Contato c/abelhas vespas e vespoes";1;1;2;2;5;1;-;2;3;8;2;2;3;-;1;9;12;2;1;10;10;2;7;1;3;7;-;97
"X25   Contato c/outr artropodes venenosos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"X26   Contato animais e plantas marinhos venenosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X27   Contato c/outr animais venenosos espec";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;4
"X29   Contato animais ou plantas venenosos s/espec";-;-;2;-;5;-;-;3;-;1;-;-;-;-;-;4;2;-;-;4;2;-;-;1;-;-;1;25
"X30   Exposicao a calor natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;4
"X31   Exposicao a frio natural excessivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;4;1;-;-;-;8
"X32   Exposicao a luz solar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X33   Vitima de raio";2;-;4;-;8;-;3;3;2;2;2;-;-;1;1;1;4;1;-;3;4;-;4;3;4;3;-;55
"X36   Vitima avalanc desab terra out mov sup terr";1;-;-;1;6;-;1;5;2;4;-;1;-;2;-;4;256;4;11;14;2;-;-;-;4;-;-;318
"X37   Vitima de tempestade cataclismica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X38   Vitima de inundacao";-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;5
"X39   Exposicao a outr forcas da natureza e as NE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3
"X40   Envenen acid analg antipir anti-reum n-opiac";-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;4;3;-;1;-;1;-;-;-;13
"X41   Env ac anticon sed hipn antipark psicot NCOP";-;-;-;-;1;-;-;1;2;-;1;-;-;-;-;1;2;4;5;2;4;-;2;-;1;1;2;29
"X42   Envenen acid narcot psicodislepticos NCOP";1;1;88;-;-;-;-;1;2;1;1;-;1;-;-;1;34;14;98;51;26;12;7;3;-;12;21;375
"X43   Envenen acid outr subst farm sist nerv auton";-;-;2;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"X44   Envenen acid outr drog medic subst biolog NE";-;-;4;-;1;1;-;4;-;2;-;2;1;-;-;3;8;1;10;16;8;2;5;-;-;3;1;72
"X45   Envenen acid p/e exposicao ao alcool";-;-;10;-;-;-;-;1;-;1;-;-;-;-;-;1;6;8;6;2;1;-;6;-;-;3;2;47
"X46   Envenen acid solv org hidrocarb halog vapor";-;-;-;-;1;-;-;-;-;-;-;-;2;-;3;-;10;-;19;4;1;-;-;-;-;-;-;40
"X47   Intox acid outr gases e vapores";-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;3;3;-;-;18;3;-;-;-;-;2;-;32
"X48   Envenen acid p/e exposicao a pesticidas";-;-;-;-;1;-;1;3;2;1;-;1;1;-;-;1;5;1;8;4;1;-;2;1;1;1;-;35
"X49   Envenen acid outr subst quim nocivas e as NE";1;-;5;1;1;-;2;2;1;3;-;-;1;1;2;7;19;7;70;16;4;3;5;1;1;1;1;155
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;3
"X52   Estadia prolongada ambiente agravitacional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X58   Exposicao a outr fatores espec";-;-;-;-;1;-;-;-;2;2;-;-;1;1;-;14;6;1;1;2;1;-;3;1;-;3;-;39
"X59   Exposicao a fatores NE";2;1;8;-;15;-;3;65;2;57;14;1;79;2;-;71;202;86;528;497;10;4;53;22;4;24;25;1775
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;2;3;1;2;2;-;-;1;14
"X61   Auto-int int a-conv sed hip a-park psic NCOP";1;-;3;-;1;-;-;1;2;2;3;2;14;-;3;6;44;11;22;34;26;15;28;4;6;20;12;260
"X62   Auto-intox intenc narcot psicodislept NCOP";2;2;-;-;-;-;-;2;-;4;1;-;1;-;-;-;6;5;2;24;8;4;9;2;1;4;-;77
"X63   Auto-int int outr subst farm sist nerv auton";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;2;-;1;1;1;1;-;2;-;1;1;15
"X64   Auto-int intenc out drog med subst biolog NE";4;2;-;1;7;1;2;11;3;17;4;11;3;9;4;16;49;1;19;85;37;23;27;2;1;22;5;366
"X65   Auto-intox voluntaria p/alcool";-;1;1;-;2;-;1;6;2;4;-;3;2;2;-;7;5;-;2;3;4;3;7;3;1;3;2;64
"X66   Auto-int int solv org hidrocarb halog vapor";1;-;-;-;-;-;-;1;-;4;-;-;-;-;-;-;1;-;1;4;1;1;2;-;1;-;1;18
"X67   Auto-intox intenc p/outr gases e vapores";2;-;-;-;2;-;-;-;-;1;-;-;2;-;1;1;3;-;2;14;10;2;1;-;1;1;2;45
"X68   Auto-intox intenc a pesticidas";13;-;1;-;4;-;3;10;8;21;2;18;27;9;9;22;44;8;9;29;20;19;16;2;3;13;2;312
"X69   Auto-int intenc outr prod quim subst noc NE";1;-;1;-;3;-;3;1;6;12;2;2;7;-;3;17;34;7;8;36;9;3;18;1;5;9;2;190
"X70   Lesao autoprov intenc enforc estrang sufoc";96;54;227;45;280;60;103;245;261;484;155;185;321;85;80;455;1235;168;318;1636;650;609;1062;196;173;412;123;9718
"X71   Lesao autoprov intenc p/afogamento submersao";4;1;-;1;9;-;2;2;7;5;2;-;2;1;1;8;27;2;4;18;10;16;23;1;3;9;2;160
"X72   Lesao autoprov intenc disp arma fogo de mao";2;5;2;-;8;-;4;19;3;15;6;3;3;-;2;11;25;2;2;35;17;10;47;21;12;5;1;260
"X73   Les autoprov int disp arm fog maior calibre";-;2;2;-;2;-;4;3;7;1;-;-;-;-;-;2;9;-;-;3;2;1;3;1;3;1;-;46
"X74   Lesao autopr intenc disp outr arma fogo e NE";9;3;6;1;11;-;7;13;11;13;6;8;17;8;6;32;77;8;38;112;73;38;95;5;12;35;23;667
"X75   Lesao autoprov intenc p/disp explosivos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;-;1;-;-;-;-;-;5
"X76   Lesao autoprov intenc fumaca fogo e chamas";2;1;1;-;1;-;1;1;2;7;-;1;11;2;-;6;23;3;17;29;10;4;7;3;5;6;2;145
"X77   Lesao autopr int vapor agua gas  obj quent";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;1;-;-;-;-;-;-;6
"X78   Lesao autoprov intenc obj cortante  penetr";2;-;3;1;2;-;1;8;1;10;3;1;3;2;3;12;32;8;9;47;14;6;22;2;3;11;2;208
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;1;2;-;-;3;-;4;3;-;9;2;-;8;-;1;3;30;1;-;3;1;3;1;3;78
"X80   Lesao autoprov intenc precip lugar elevado";1;1;5;-;9;-;1;2;12;14;15;13;13;7;4;19;62;13;28;111;26;33;33;5;6;17;12;462
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;1;5;1;-;9;5;-;2;1;-;-;1;29
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;1;-;1;-;-;1;-;-;1;-;-;4;6;2;2;27;12;4;6;-;-;4;1;72
"X83   Lesao autoprov intenc p/outr meios espec";-;-;-;-;1;-;-;2;-;2;1;-;2;1;-;5;4;-;1;3;1;1;2;1;-;2;-;29
"X84   Lesao autoprov intenc p/meios NE";-;-;1;-;3;-;1;3;2;7;1;2;3;-;-;13;34;8;83;82;3;3;10;8;2;4;1;274
"X85   Agressao meio drog medic e subst biologicas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;1;-;-;4;-;-;-;-;1;-;-;11
"X86   Agressao p/meio de subst corrosivas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;4
"X87   Agressao p/pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"X88   Agressao p/meio de gases e vapores";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;-;4
"X89   Agressao outr prod quim subst nocivas espec";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3
